Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date,just_date
2014-12-29 00:00:00-05:00,6.2387210960417425,6.292679786630451,6.121501373451896,6.261049270629883,9599600,0.0,0.0,2014-12-29 00:00:00-05:00,2014-12-29
2014-12-30 00:00:00-05:00,6.223836886283494,6.391293951295853,6.177320916594944,6.294541358947754,8536400,0.0,0.0,2014-12-30 00:00:00-05:00,2014-12-30
2014-12-31 00:00:00-05:00,6.368966551827902,6.402458107139458,6.272213248680891,6.28895902633667,6459200,0.0,0.0,2014-12-31 00:00:00-05:00,2014-12-31
2015-01-02 00:00:00-05:00,6.337336032798863,6.355942136959783,6.186624033896859,6.28895902633667,6450800,0.0,0.0,2015-01-02 00:00:00-05:00,2015-01-02
2015-01-05 00:00:00-05:00,6.236860135669663,6.489907077058457,6.201508260831642,6.460136890411377,19739600,0.0,0.0,2015-01-05 00:00:00-05:00,2015-01-05
2015-01-06 00:00:00-05:00,6.543865201526697,6.703880224568141,6.236860277814924,6.268490791320801,19540400,0.0,0.0,2015-01-06 00:00:00-05:00,2015-01-06
2015-01-07 00:00:00-05:00,6.380131190022062,6.452695996191513,6.136387229755177,6.195927619934082,10233200,0.0,0.0,2015-01-07 00:00:00-05:00,2015-01-07
2015-01-08 00:00:00-05:00,6.251745016589086,6.357801353297531,6.19964736621364,6.268490791320801,18189600,0.0,0.0,2015-01-08 00:00:00-05:00,2015-01-08
2015-01-09 00:00:00-05:00,6.249884794125299,6.27221225754569,5.970789017149969,6.0042805671691895,16299600,0.0,0.0,2015-01-09 00:00:00-05:00,2015-01-09
2015-01-12 00:00:00-05:00,6.056378095750453,6.296400629434647,5.89636342818295,6.283376216888428,14482000,0.0,0.0,2015-01-12 00:00:00-05:00,2015-01-12
2015-01-13 00:00:00-05:00,6.3633843103683505,6.530841362618089,6.0842885135081355,6.097312927246094,11729200,0.0,0.0,2015-01-13 00:00:00-05:00,2015-01-13
2015-01-14 00:00:00-05:00,6.921576917243578,6.949486075148449,6.6685299108191955,6.737373352050781,29746400,0.0,0.0,2015-01-14 00:00:00-05:00,2015-01-14
2015-01-15 00:00:00-05:00,6.7038800298142895,6.837846223776169,6.367104928560565,6.411759853363037,20556800,0.0,0.0,2015-01-15 00:00:00-05:00,2015-01-15
2015-01-16 00:00:00-05:00,6.640619407052064,6.77458562345097,6.4973501389093125,6.763421535491943,17027200,0.0,0.0,2015-01-16 00:00:00-05:00,2015-01-16
2015-01-20 00:00:00-05:00,6.759700741802145,6.83784722655537,6.55130869623887,6.7113237380981445,18146400,0.0,0.0,2015-01-20 00:00:00-05:00,2015-01-20
2015-01-21 00:00:00-05:00,6.636898632864383,6.902970053038426,6.599686422589552,6.854593753814697,11862400,0.0,0.0,2015-01-21 00:00:00-05:00,2015-01-21
2015-01-22 00:00:00-05:00,6.9290173376498645,6.9290173376498645,6.726207734671526,6.906689167022705,8621200,0.0,0.0,2015-01-22 00:00:00-05:00,2015-01-22
2015-01-23 00:00:00-05:00,6.875059519016436,6.977394496340645,6.778306230160574,6.9587883949279785,7202000,0.0,0.0,2015-01-23 00:00:00-05:00,2015-01-23
2015-01-26 00:00:00-05:00,6.956927114412287,7.156015373595205,6.934599651546353,7.100196361541748,9706000,0.0,0.0,2015-01-26 00:00:00-05:00,2015-01-26
2015-01-27 00:00:00-05:00,7.096475909996266,7.25649095225131,6.994140923137933,7.122524738311768,8028000,0.0,0.0,2015-01-27 00:00:00-05:00,2015-01-27
2015-01-28 00:00:00-05:00,7.163458583403419,7.312309528895304,6.966230637015863,6.997861862182617,11009200,0.0,0.0,2015-01-28 00:00:00-05:00,2015-01-28
2015-01-29 00:00:00-05:00,7.036934943385572,7.036934943385572,6.599685167793728,6.748536109924316,13562400,0.0,0.0,2015-01-29 00:00:00-05:00,2015-01-29
2015-01-30 00:00:00-05:00,6.668529297562194,6.7169055926815995,6.52339970242662,6.558751583099365,12139200,0.0,0.0,2015-01-30 00:00:00-05:00,2015-01-30
2015-02-02 00:00:00-05:00,6.5327021209619565,6.871338283304343,6.422924417140373,6.852732181549072,9705200,0.0,0.0,2015-02-02 00:00:00-05:00,2015-02-02
2015-02-03 00:00:00-05:00,6.845289413790354,7.05554105945339,6.770863587683804,6.9773945808410645,5846400,0.0,0.0,2015-02-03 00:00:00-05:00,2015-02-03
2015-02-04 00:00:00-05:00,6.915993760871756,6.962509728732698,6.635037627293696,6.8155198097229,8152400,0.0,0.0,2015-02-04 00:00:00-05:00,2015-02-04
2015-02-05 00:00:00-05:00,6.835986864974731,6.936460814886453,6.74667558317735,6.8285441398620605,5452400,0.0,0.0,2015-02-05 00:00:00-05:00,2015-02-05
2015-02-06 00:00:00-05:00,6.876919330716778,6.956926838404184,6.78016604909998,6.8397064208984375,5929200,0.0,0.0,2015-02-06 00:00:00-05:00,2015-02-06
2015-02-09 00:00:00-05:00,6.798771678805836,6.9922782084516735,6.795050317492212,6.917852401733398,6226000,0.0,0.0,2015-02-09 00:00:00-05:00,2015-02-09
2015-02-10 00:00:00-05:00,6.919713775816881,7.094614235168576,6.886222228697501,7.077868461608887,9737600,0.0,0.0,2015-02-10 00:00:00-05:00,2015-02-10
2015-02-11 00:00:00-05:00,7.085311346796073,7.1057777729222655,6.932738345455324,6.981115341186523,5919200,0.0,0.0,2015-02-11 00:00:00-05:00,2015-02-11
2015-02-12 00:00:00-05:00,6.996000704940545,7.0276319295594325,6.884362675199573,6.930878639221191,4923600,0.0,0.0,2015-02-12 00:00:00-05:00,2015-02-12
2015-02-13 00:00:00-05:00,6.891805956185465,7.051820998902687,6.860174729012894,6.9494853019714355,6658800,0.0,0.0,2015-02-13 00:00:00-05:00,2015-02-13
2015-02-17 00:00:00-05:00,6.949484407778655,7.109499429906684,6.847149433792224,6.951345443725586,5420400,0.0,0.0,2015-02-17 00:00:00-05:00,2015-02-17
2015-02-18 00:00:00-05:00,6.882502326843629,6.986697631660062,6.809936826989967,6.9773945808410645,4199600,0.0,0.0,2015-02-18 00:00:00-05:00,2015-02-18
2015-02-19 00:00:00-05:00,7.012745668075061,7.012745668075061,6.893664927537511,6.982975482940674,3096000,0.0,0.0,2015-02-19 00:00:00-05:00,2015-02-19
2015-02-20 00:00:00-05:00,7.0071659126623205,7.0778703880224105,6.960649941200203,6.9755353927612305,5183600,0.0,0.0,2015-02-20 00:00:00-05:00,2015-02-20
2015-02-23 00:00:00-05:00,7.059263014316226,7.068566775693497,6.886223557403635,6.9494853019714355,4601600,0.0,0.0,2015-02-23 00:00:00-05:00,2015-02-23
2015-02-24 00:00:00-05:00,7.007165613234012,7.031354116098367,6.867617704810781,6.910412311553955,3007200,0.0,0.0,2015-02-24 00:00:00-05:00,2015-02-24
2015-02-25 00:00:00-05:00,6.949485863917979,7.036936117538837,6.8694783360898315,6.936461448669434,4074000,0.0,0.0,2015-02-25 00:00:00-05:00,2015-02-25
2015-02-26 00:00:00-05:00,6.930878350299448,6.97367295024212,6.852731874693851,6.889944076538086,4559200,0.0,0.0,2015-02-26 00:00:00-05:00,2015-02-26
2015-02-27 00:00:00-05:00,6.904829188923867,7.018328244443741,6.82668200734575,6.878780364990234,5850800,0.0,0.0,2015-02-27 00:00:00-05:00,2015-02-27
2015-03-02 00:00:00-05:00,6.878781336593097,7.237884653891005,6.878781336593097,7.195089340209961,9590000,0.0,0.0,2015-03-02 00:00:00-05:00,2015-03-02
2015-03-03 00:00:00-05:00,7.249047611004633,7.303006299230847,7.170901132699587,7.1969499588012695,4709600,0.0,0.0,2015-03-03 00:00:00-05:00,2015-03-03
2015-03-04 00:00:00-05:00,7.289981860732848,7.526283040623255,7.204392658189723,7.448135852813721,8379200,0.0,0.0,2015-03-04 00:00:00-05:00,2015-03-04
2015-03-05 00:00:00-05:00,7.438834541262941,7.546751942569745,7.355105645383083,7.442555904388428,4857200,0.0,0.0,2015-03-05 00:00:00-05:00,2015-03-05
2015-03-06 00:00:00-05:00,7.409062632391326,7.550471559343544,7.409062632391326,7.472324371337891,4742000,0.0,0.0,2015-03-06 00:00:00-05:00,2015-03-06
2015-03-09 00:00:00-04:00,7.464881844624522,7.716068480823376,7.4072025024352754,7.596987724304199,6152400,0.0,0.0,2015-03-09 00:00:00-04:00,2015-03-09
2015-03-10 00:00:00-04:00,7.541168889679235,7.658389333755886,7.463022400146388,7.563497066497803,5972400,0.0,0.0,2015-03-10 00:00:00-04:00,2015-03-10
2015-03-11 00:00:00-04:00,7.684437034385885,7.939344315831968,7.278817775559536,7.345800876617432,7636400,0.0,0.0,2015-03-11 00:00:00-04:00,2015-03-11
2015-03-12 00:00:00-04:00,7.433249610392556,7.481625890375816,7.267652927288336,7.383012294769287,4531600,0.0,0.0,2015-03-12 00:00:00-04:00,2015-03-12
2015-03-13 00:00:00-04:00,7.555760404824535,7.677808783664462,7.503185046357758,7.6421332359313965,7166400,0.09,0.0,2015-03-13 00:00:00-04:00,2015-03-13
2015-03-16 00:00:00-04:00,7.64776569708988,7.751037618177318,7.632744678376165,7.715362071990967,4221200,0.0,0.0,2015-03-16 00:00:00-04:00,2015-03-16
2015-03-17 00:00:00-04:00,7.728505221709578,7.754792539929821,7.60645613994336,7.681563377380371,3508000,0.0,0.0,2015-03-17 00:00:00-04:00,2015-03-17
2015-03-18 00:00:00-04:00,7.653399991684256,7.764182802009455,7.540739822254783,7.720996379852295,4463200,0.0,0.0,2015-03-18 00:00:00-04:00,2015-03-18
2015-03-19 00:00:00-04:00,7.713485542431959,7.730383921698009,7.625234630571525,7.659032821655273,3588400,0.0,0.0,2015-03-19 00:00:00-04:00,2015-03-19
2015-03-20 00:00:00-04:00,7.670298930334691,7.7341398826999805,7.610213412376285,7.68344259262085,9629200,0.0,0.0,2015-03-20 00:00:00-04:00,2015-03-20
2015-03-23 00:00:00-04:00,7.711607496052252,7.835533958397416,7.6515219819622216,7.762304782867432,7013600,0.0,0.0,2015-03-23 00:00:00-04:00,2015-03-23
2015-03-24 00:00:00-04:00,7.751037106430401,7.797978950759608,7.6796860187685105,7.681563377380371,10312000,0.0,0.0,2015-03-24 00:00:00-04:00,2015-03-24
2015-03-25 00:00:00-04:00,7.681563280900098,7.737893350132502,7.473141380092082,7.475019454956055,8285200,0.0,0.0,2015-03-25 00:00:00-04:00,2015-03-25
2015-03-26 00:00:00-04:00,7.414935622534116,7.473143063466407,7.244067301483727,7.283498287200928,19414000,0.0,0.0,2015-03-26 00:00:00-04:00,2015-03-26
2015-03-27 00:00:00-04:00,7.073197866352763,7.283497877568693,6.973681370013173,7.202757835388184,21983200,0.0,0.0,2015-03-27 00:00:00-04:00,2015-03-27
2015-03-30 00:00:00-04:00,7.210268816309351,7.229045270762039,7.0431552200667955,7.076953411102295,11960400,0.0,0.0,2015-03-30 00:00:00-04:00,2015-03-30
2015-03-31 00:00:00-04:00,7.018743664270208,7.238431117476232,6.988700917260609,7.12764835357666,8458800,0.0,0.0,2015-03-31 00:00:00-04:00,2015-03-31
2015-04-01 00:00:00-04:00,7.108874256600133,7.2290452843857915,7.009357758516853,7.093852519989014,9859600,0.0,0.0,2015-04-01 00:00:00-04:00,2015-04-01
2015-04-02 00:00:00-04:00,7.146426439074737,7.287251968131795,7.112628254798989,7.172713756561279,4690400,0.0,0.0,2015-04-02 00:00:00-04:00,2015-04-02
2015-04-06 00:00:00-04:00,7.1351618760914315,7.208391054426127,7.075076359700098,7.2046356201171875,5935600,0.0,0.0,2015-04-06 00:00:00-04:00,2015-04-06
2015-04-07 00:00:00-04:00,7.204633557239068,7.229043515120032,7.120138100170847,7.131404399871826,5328400,0.0,0.0,2015-04-07 00:00:00-04:00,2015-04-07
2015-04-08 00:00:00-04:00,7.0976072354003215,7.281619192597558,7.08634165035862,7.268475532531738,6596800,0.0,0.0,2015-04-08 00:00:00-04:00,2015-04-08
2015-04-09 00:00:00-04:00,7.277863632364315,7.510695508282395,7.200879032055449,7.50881814956665,7646400,0.0,0.0,2015-04-09 00:00:00-04:00,2015-04-09
2015-04-10 00:00:00-04:00,7.544493975881695,7.587680390706933,7.428078391732106,7.585803031921387,5076000,0.0,0.0,2015-04-10 00:00:00-04:00,2015-04-10
2015-04-13 00:00:00-04:00,7.585802930184341,7.660909457286947,7.409301123127916,7.589557647705078,7375600,0.0,0.0,2015-04-13 00:00:00-04:00,2015-04-13
2015-04-14 00:00:00-04:00,7.557637636207821,7.608334918726779,7.450610278537498,7.585803031921387,5990400,0.0,0.0,2015-04-14 00:00:00-04:00,2015-04-14
2015-04-15 00:00:00-04:00,7.619600380401332,7.690951466799738,7.503184092807894,7.677807807922363,9188400,0.0,0.0,2015-04-15 00:00:00-04:00,2015-04-15
2015-04-16 00:00:00-04:00,7.687197208404541,7.754793587978258,7.638377998865633,7.687197208404541,5828800,0.0,0.0,2015-04-16 00:00:00-04:00,2015-04-16
2015-04-17 00:00:00-04:00,7.6440116742149025,7.651522543095932,7.409302393751838,7.4468560218811035,6248400,0.0,0.0,2015-04-17 00:00:00-04:00,2015-04-17
2015-04-20 00:00:00-04:00,7.471264271243084,7.593312639280343,7.46563076273855,7.5707807540893555,5238400,0.0,0.0,2015-04-20 00:00:00-04:00,2015-04-20
2015-04-21 00:00:00-04:00,7.593313397614178,7.602702340634157,7.459998715529611,7.525717735290527,5508000,0.0,0.0,2015-04-21 00:00:00-04:00,2015-04-21
2015-04-22 00:00:00-04:00,7.510696367079278,7.578292748987123,7.435589116898156,7.555760860443115,3904400,0.0,0.0,2015-04-22 00:00:00-04:00,2015-04-22
2015-04-23 00:00:00-04:00,7.557637094704969,7.612089807169263,7.520083475202845,7.5707807540893555,3466400,0.0,0.0,2015-04-23 00:00:00-04:00,2015-04-23
2015-04-24 00:00:00-04:00,7.56702641190165,7.655277323018688,7.536983655222035,7.6440110206604,3487200,0.0,0.0,2015-04-24 00:00:00-04:00,2015-04-24
2015-04-27 00:00:00-04:00,7.647766523441019,7.700341169033402,7.5576382525930095,7.5632710456848145,4195200,0.0,0.0,2015-04-27 00:00:00-04:00,2015-04-27
2015-04-28 00:00:00-04:00,7.544493790346538,7.598946505373248,7.428078209059856,7.583924770355225,3791200,0.0,0.0,2015-04-28 00:00:00-04:00,2015-04-28
2015-04-29 00:00:00-04:00,7.523839457988928,7.612090362819504,7.352971157243532,7.384891986846924,4985200,0.0,0.0,2015-04-29 00:00:00-04:00,2015-04-29
2015-04-30 00:00:00-04:00,7.366115306409391,7.384892476915034,7.2140234485548484,7.236556053161621,4542800,0.0,0.0,2015-04-30 00:00:00-04:00,2015-04-30
2015-05-01 00:00:00-04:00,7.253454537766922,7.3586038186421145,7.221533708732842,7.354848384857178,3079200,0.0,0.0,2015-05-01 00:00:00-04:00,2015-05-01
2015-05-04 00:00:00-04:00,7.381136784280675,7.5407387884714066,7.341705085737874,7.533227920532227,3512000,0.0,0.0,2015-05-04 00:00:00-04:00,2015-05-04
2015-05-05 00:00:00-04:00,7.497552408945658,7.565148788177677,7.461876860473557,7.514451503753662,4387600,0.0,0.0,2015-05-05 00:00:00-04:00,2015-05-05
2015-05-06 00:00:00-04:00,7.491919176426602,7.491919176426602,7.275986390582874,7.3473381996154785,5807600,0.0,0.0,2015-05-06 00:00:00-04:00,2015-05-06
2015-05-07 00:00:00-04:00,7.349215517323054,7.439343778414549,7.223411710052346,7.418689250946045,6820400,0.0,0.0,2015-05-07 00:00:00-04:00,2015-05-07
2015-05-08 00:00:00-04:00,7.480652684554599,7.604579130624864,7.458120798798842,7.546370983123779,4222000,0.0,0.0,2015-05-08 00:00:00-04:00,2015-05-08
2015-05-11 00:00:00-04:00,7.527595070599751,7.602702316870092,7.4618767673200415,7.465631484985352,4075600,0.0,0.0,2015-05-11 00:00:00-04:00,2015-05-11
2015-05-12 00:00:00-04:00,7.416812349274275,7.476897860371396,7.326684082628594,7.332316875457764,5334400,0.0,0.0,2015-05-12 00:00:00-04:00,2015-05-12
2015-05-13 00:00:00-04:00,7.336072253348582,7.394280405149552,7.232800326707198,7.360482215881348,6279200,0.0,0.0,2015-05-13 00:00:00-04:00,2015-05-13
2015-05-14 00:00:00-04:00,7.3942800814611305,7.398035515246067,7.2759864242007835,7.354848384857178,2988800,0.0,0.0,2015-05-14 00:00:00-04:00,2015-05-14
2015-05-15 00:00:00-04:00,7.354849047426315,7.5275954357166395,7.341705386132856,7.521962642669678,5546800,0.0,0.0,2015-05-15 00:00:00-04:00,2015-05-15
2015-05-18 00:00:00-04:00,7.529472821486648,7.5689045217834385,7.454366287581348,7.555760860443115,4638800,0.0,0.0,2015-05-18 00:00:00-04:00,2015-05-18
2015-05-19 00:00:00-04:00,7.582046628004838,7.591434853282947,7.516327618506727,7.568902969360352,4007600,0.0,0.0,2015-05-19 00:00:00-04:00,2015-05-19
2015-05-20 00:00:00-04:00,7.548249792101533,7.5726597552047785,7.450610655964354,7.536983489990234,4026000,0.0,0.0,2015-05-20 00:00:00-04:00,2015-05-20
2015-05-21 00:00:00-04:00,7.591435832448631,7.6834414548271965,7.557637644067509,7.655276775360107,5148000,0.0,0.0,2015-05-21 00:00:00-04:00,2015-05-21
2015-05-22 00:00:00-04:00,7.653398784925378,7.694707841464811,7.582047689799164,7.660909652709961,4556400,0.0,0.0,2015-05-22 00:00:00-04:00,2015-05-22
2015-05-26 00:00:00-04:00,7.640255210435153,7.694707928072611,7.482530566562511,7.544494152069092,4948400,0.0,0.0,2015-05-26 00:00:00-04:00,2015-05-26
2015-05-27 00:00:00-04:00,7.6139679630449,7.627111623805501,7.3980358817809035,7.411179542541504,7198800,0.0,0.0,2015-05-27 00:00:00-04:00,2015-05-27
2015-05-28 00:00:00-04:00,7.429956858501069,7.758549848206793,7.418690555280415,7.68344259262085,15432800,0.0,0.0,2015-05-28 00:00:00-04:00,2015-05-28
2015-05-29 00:00:00-04:00,8.258011184319999,8.353772971242568,8.096531085804198,8.150983810424805,34731200,0.0,0.0,2015-05-29 00:00:00-04:00,2015-05-29
2015-06-01 00:00:00-04:00,8.212945892324042,8.28054155054676,7.963214921679805,8.162248611450195,13171200,0.0,0.0,2015-06-01 00:00:00-04:00,2015-06-01
2015-06-02 00:00:00-04:00,8.14722764012429,8.340627839295157,8.030812048841655,8.256133079528809,9230000,0.0,0.0,2015-06-02 00:00:00-04:00,2015-06-02
2015-06-03 00:00:00-04:00,8.259888608534606,8.319974121904954,8.186658717605916,8.20919132232666,7961200,0.0,0.0,2015-06-03 00:00:00-04:00,2015-06-03
2015-06-04 00:00:00-04:00,8.289930055611912,8.348137484588925,8.237354702511624,8.265520095825195,7472000,0.0,0.0,2015-06-04 00:00:00-04:00,2015-06-04
2015-06-05 00:00:00-04:00,8.280542644131312,8.308708042650633,8.18478157846213,8.288053512573242,5970000,0.0,0.0,2015-06-05 00:00:00-04:00,2015-06-05
2015-06-08 00:00:00-04:00,8.333487902534321,8.382708548709804,8.144176502809778,8.149855613708496,5908000,0.09,0.0,2015-06-08 00:00:00-04:00,2015-06-08
2015-06-09 00:00:00-04:00,8.163104146744043,8.225577230747849,8.119562628574146,8.121456146240234,5136800,0.0,0.0,2015-06-09 00:00:00-04:00,2015-06-09
2015-06-10 00:00:00-04:00,8.168787791525897,8.231260182532223,8.08359751091206,8.111993789672852,7138800,0.0,0.0,2015-06-10 00:00:00-04:00,2015-06-10
2015-06-11 00:00:00-04:00,8.180145617756184,8.278587634787728,8.093062544977943,8.140390396118164,7231600,0.0,0.0,2015-06-11 00:00:00-04:00,2015-06-11
2015-06-12 00:00:00-04:00,8.125243686546973,8.191503099613678,8.081702157931145,8.132816314697266,5338800,0.0,0.0,2015-06-12 00:00:00-04:00,2015-06-12
2015-06-15 00:00:00-04:00,8.11577919103606,8.191504036872159,8.011658069635661,8.049520492553711,7436800,0.0,0.0,2015-06-15 00:00:00-04:00,2015-06-15
2015-06-16 00:00:00-04:00,8.030590345480782,8.074132608973176,7.945400781500672,8.047628402709961,5532000,0.0,0.0,2015-06-16 00:00:00-04:00,2015-06-16
2015-06-17 00:00:00-04:00,8.049521027867977,8.183931952108363,7.985155121276486,8.146069526672363,8661200,0.0,0.0,2015-06-17 00:00:00-04:00,2015-06-17
2015-06-18 00:00:00-04:00,8.178251741169705,8.214220643305364,8.11388584323469,8.176358222961426,8083200,0.0,0.0,2015-06-18 00:00:00-04:00,2015-06-18
2015-06-19 00:00:00-04:00,8.216115538935231,8.295625985038287,8.140390685552177,8.157428741455078,9357200,0.0,0.0,2015-06-19 00:00:00-04:00,2015-06-19
2015-06-22 00:00:00-04:00,8.1877178143062,8.352418525358694,8.142282761861207,8.308876991271973,10163600,0.0,0.0,2015-06-22 00:00:00-04:00,2015-06-22
2015-06-23 00:00:00-04:00,8.335379795862712,8.433821799715792,8.299410893790963,8.397852897644043,7034000,0.0,0.0,2015-06-23 00:00:00-04:00,2015-06-23
2015-06-24 00:00:00-04:00,8.365670413046852,8.61366860427032,8.359991302202985,8.433822631835938,9687600,0.0,0.0,2015-06-24 00:00:00-04:00,2015-06-24
2015-06-25 00:00:00-04:00,8.439503881175916,8.467900162326428,8.26344419381273,8.265336990356445,6468400,0.0,0.0,2015-06-25 00:00:00-04:00,2015-06-25
2015-06-26 00:00:00-04:00,8.288052233033342,8.356204447416879,8.210434593800008,8.337273597717285,7603600,0.0,0.0,2015-06-26 00:00:00-04:00,2015-06-26
2015-06-29 00:00:00-04:00,8.278587254565725,8.316449678172082,8.094954969482572,8.096848487854004,4458800,0.0,0.0,2015-06-29 00:00:00-04:00,2015-06-29
2015-06-30 00:00:00-04:00,8.155534199148141,8.17825136143345,8.096847414231728,8.132816314697266,4470800,0.0,0.0,2015-06-30 00:00:00-04:00,2015-06-30
2015-07-01 00:00:00-04:00,8.18771724623638,8.407318419792164,8.170679193022327,8.352417945861816,6925600,0.0,0.0,2015-07-01 00:00:00-04:00,2015-07-01
2015-07-02 00:00:00-04:00,8.293732496701388,8.424357099614651,8.235045704117692,8.246404647827148,4818400,0.0,0.0,2015-07-02 00:00:00-04:00,2015-07-02
2015-07-06 00:00:00-04:00,8.163106911773712,8.395959834162895,8.134710636652478,8.390280723571777,6026800,0.0,0.0,2015-07-06 00:00:00-04:00,2015-07-06
2015-07-07 00:00:00-04:00,8.384601211749485,8.717788923521034,8.335379848429731,8.71400260925293,9638800,0.0,0.0,2015-07-07 00:00:00-04:00,2015-07-07
2015-07-08 00:00:00-04:00,8.664784412825009,8.751867499064662,8.6117774424471,8.65910530090332,9792000,0.0,0.0,2015-07-08 00:00:00-04:00,2015-07-08
2015-07-09 00:00:00-04:00,8.784050267417784,8.914674888584672,8.685608241343092,8.878705978393555,10862400,0.0,0.0,2015-07-09 00:00:00-04:00,2015-07-09
2015-07-10 00:00:00-04:00,8.952534474524201,8.961999898182874,8.784047478037023,8.890061378479004,5966000,0.0,0.0,2015-07-10 00:00:00-04:00,2015-07-10
2015-07-13 00:00:00-04:00,8.937391362587771,9.022581640279935,8.86734634411453,8.963894844055176,6607200,0.0,0.0,2015-07-13 00:00:00-04:00,2015-07-13
2015-07-14 00:00:00-04:00,8.93928524228774,8.982826781052985,8.755652938749577,8.846522331237793,10610800,0.0,0.0,2015-07-14 00:00:00-04:00,2015-07-14
2015-07-15 00:00:00-04:00,8.869238121011401,8.897635117700098,8.77458242826991,8.787834167480469,5383200,0.0,0.0,2015-07-15 00:00:00-04:00,2015-07-15
2015-07-16 00:00:00-04:00,8.799192879112608,9.041511215063263,8.742399609394875,8.941176414489746,10452000,0.0,0.0,2015-07-16 00:00:00-04:00,2015-07-16
2015-07-17 00:00:00-04:00,8.941177765535507,9.001757358676976,8.780263356659551,8.835163116455078,5317200,0.0,0.0,2015-07-17 00:00:00-04:00,2015-07-17
2015-07-20 00:00:00-04:00,8.802979660895176,8.888169931078902,8.736720963066523,8.865452766418457,5273200,0.0,0.0,2015-07-20 00:00:00-04:00,2015-07-20
2015-07-21 00:00:00-04:00,8.844629180257673,8.890063513597434,8.751866272926623,8.886277198791504,5106000,0.0,0.0,2015-07-21 00:00:00-04:00,2015-07-21
2015-07-22 00:00:00-04:00,8.85409333273039,8.996076867786043,8.784048324309303,8.935497283935547,6506800,0.0,0.0,2015-07-22 00:00:00-04:00,2015-07-22
2015-07-23 00:00:00-04:00,8.941177680228948,9.015009013530342,8.820018495101973,8.886277198791504,3849200,0.0,0.0,2015-07-23 00:00:00-04:00,2015-07-23
2015-07-24 00:00:00-04:00,8.897635277721943,8.912780535472464,8.581485604918987,8.611775398254395,8122800,0.0,0.0,2015-07-24 00:00:00-04:00,2015-07-24
2015-07-27 00:00:00-04:00,8.594737008256876,8.674247441840821,8.500081317514688,8.579591751098633,6295200,0.0,0.0,2015-07-27 00:00:00-04:00,2015-07-27
2015-07-28 00:00:00-04:00,8.613667355946312,8.659102402609646,8.467897514031968,8.57201862335205,4929600,0.0,0.0,2015-07-28 00:00:00-04:00,2015-07-28
2015-07-29 00:00:00-04:00,8.602309006608012,8.687499273619578,8.5549811607311,8.68371295928955,4004800,0.0,0.0,2015-07-29 00:00:00-04:00,2015-07-29
2015-07-30 00:00:00-04:00,8.660998328632038,8.793516480279246,8.6004187259646,8.738615989685059,3734400,0.0,0.0,2015-07-30 00:00:00-04:00,2015-07-30
2015-07-31 00:00:00-04:00,8.757543550435175,8.79729948649067,8.638277908765355,8.679925918579102,4383200,0.0,0.0,2015-07-31 00:00:00-04:00,2015-07-31
2015-08-03 00:00:00-04:00,8.704535785623909,8.742398200053891,8.488720962188145,8.50954532623291,4821200,0.0,0.0,2015-08-03 00:00:00-04:00,2015-08-03
2015-08-04 00:00:00-04:00,8.46411371129939,8.64206691451752,8.42625128154027,8.626921653747559,7212400,0.0,0.0,2015-08-04 00:00:00-04:00,2015-08-04
2015-08-05 00:00:00-04:00,8.647746005017126,8.827592004307586,8.640173374650715,8.782156944274902,4967600,0.0,0.0,2015-08-05 00:00:00-04:00,2015-08-05
2015-08-06 00:00:00-04:00,8.749971331921268,8.76890217914512,8.503865985017992,8.585269927978516,4446800,0.0,0.0,2015-08-06 00:00:00-04:00,2015-08-06
2015-08-07 00:00:00-04:00,8.583379413761815,8.596631154774204,8.452754799997233,8.551196098327637,3788400,0.0,0.0,2015-08-07 00:00:00-04:00,2015-08-07
2015-08-10 00:00:00-04:00,8.685606437191883,8.715896229525782,8.583378117252863,8.672354698181152,4864800,0.0,0.0,2015-08-10 00:00:00-04:00,2015-08-10
2015-08-11 00:00:00-04:00,8.600416828039709,8.67046184276043,8.519012869513327,8.655317306518555,4988800,0.0,0.0,2015-08-11 00:00:00-04:00,2015-08-11
2015-08-12 00:00:00-04:00,8.581486160179765,8.687500082630446,8.448968034950727,8.636385917663574,5104400,0.0,0.0,2015-08-12 00:00:00-04:00,2015-08-12
2015-08-13 00:00:00-04:00,8.642066263395698,8.873025695410098,8.630707318674048,8.727255821228027,4406400,0.0,0.0,2015-08-13 00:00:00-04:00,2015-08-13
2015-08-14 00:00:00-04:00,8.812444275490444,9.054763324189292,8.812444275490444,8.980931282043457,9747600,0.0,0.0,2015-08-14 00:00:00-04:00,2015-08-14
2015-08-17 00:00:00-04:00,8.98093242251787,8.9866122555061,8.795407339935602,8.88817024230957,4342400,0.0,0.0,2015-08-17 00:00:00-04:00,2015-08-17
2015-08-18 00:00:00-04:00,8.905208796012777,9.032047092596118,8.878705314467943,8.895743370056152,6476000,0.0,0.0,2015-08-18 00:00:00-04:00,2015-08-18
2015-08-19 00:00:00-04:00,8.865453743933323,8.929818930540623,8.659104276587367,8.7935152053833,7016000,0.0,0.0,2015-08-19 00:00:00-04:00,2015-08-19
2015-08-20 00:00:00-04:00,8.643958317536974,8.708324221101305,8.55498173027184,8.562554359436035,6032000,0.0,0.0,2015-08-20 00:00:00-04:00,2015-08-20
